user_id,song_id,play_count,title,release,artist_name,year,text
75396,7562,1,Coda,A Cork Tale Wake,Chris Bathgate,2006,Coda A Cork Tale Wake Chris Bathgate
75396,7737,2,Birds and the Bees,the bird and the bee,the bird and the bee,2007,Birds and the Bees the bird and the bee the bird and the bee
75396,7738,1,Nantes,The Flying Club Cup,Beirut,2007,Nantes The Flying Club Cup Beirut
75396,7780,1,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009,Home Up From Below Edward Sharpe & The Magnetic Zeros
75396,7791,2,Marry Me,Save Me_ San Francisco,Train,2009,Marry Me Save Me_ San Francisco Train
75396,7796,1,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008,Love Story Het Beste Uit De Top 40 - 2009 Taylor Swift
75396,7900,1,Van Helsing Boombox,Six Demon Bag,Man Man,2006,Van Helsing Boombox Six Demon Bag Man Man
75396,7911,2,Heartbreak Warfare,Battle Studies,John Mayer,0,Heartbreak Warfare Battle Studies John Mayer
75396,7917,1,If Looks Could Kill,Let's Get Out Of This Country,Camera Obscura,0,If Looks Could Kill Let's Get Out Of This Country Camera Obscura
75396,8019,5,Gears,Gears,Future Rock,0,Gears Gears Future Rock
75396,8092,2,OMG,OMG - The Remixes,Usher featuring will.i.am,2010,OMG OMG - The Remixes Usher featuring will.i.am
75396,8138,2,Drop The World,Drop The World,Lil Wayne / Eminem,0,Drop The World Drop The World Lil Wayne / Eminem
75396,8299,1,I GOT THIS DOWN,SAMPLE AND HOLD: Attack Decay Sustain Release REMIXED,Simian Mobile Disco,2007,I GOT THIS DOWN SAMPLE AND HOLD: Attack Decay Sustain Release REMIXED Simian Mobile Disco
75396,8387,2,Ray Gun,Ray Guns Are Not Just The Future,the bird and the bee,2009,Ray Gun Ray Guns Are Not Just The Future the bird and the bee
75396,8425,2,Love Letter To Japan,Ray Guns Are Not Just The Future,the bird and the bee,2009,Love Letter To Japan Ray Guns Are Not Just The Future the bird and the bee
75396,8582,2,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
75396,8599,1,The French Open,Antidotes,Foals,2007,The French Open Antidotes Foals
75396,8612,2,Fix You,X & Y,Coldplay,2005,Fix You X & Y Coldplay
75396,8654,1,Without Me,Without Me,Eminem,2002,Without Me Without Me Eminem
75396,9026,1,The Kids Dont Stand A Chance (Album),Vampire Weekend,Vampire Weekend,2007,The Kids Dont Stand A Chance (Album) Vampire Weekend Vampire Weekend
75396,9065,1,Balloons (Single version),Balloons,Foals,2007,Balloons (Single version) Balloons Foals
75396,9139,1,Half Of My Heart,Battle Studies,John Mayer,0,Half Of My Heart Battle Studies John Mayer
75396,9162,1,Electric Feel,The Anthems,MGMT,2007,Electric Feel The Anthems MGMT
75396,9262,2,Cosmic Love,Lungs,Florence + The Machine,2009,Cosmic Love Lungs Florence + The Machine
75396,9351,5,The Police And The Private,Live It Out,Metric,2005,The Police And The Private Live It Out Metric
75396,9391,1,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),Victory,DJ Khaled,2010,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross) Victory DJ Khaled
75396,9712,1,Hands Up,Hell Train,Soltero,0,Hands Up Hell Train Soltero
49364,1659,1,Crazy In Love,Dangerously In Love,Beyoncé feat. Jay-Z,2003,Crazy In Love Dangerously In Love Beyoncé feat. Jay-Z
49364,4588,1,Heart Shaped Box,In Utero,Nirvana,0,Heart Shaped Box In Utero Nirvana
49364,5291,4,Bring Me To Life,Fallen,Evanescence,2003,Bring Me To Life Fallen Evanescence
49364,6450,5,Brave The Elements,Brave The Elements - EP,Colossal,0,Brave The Elements Brave The Elements - EP Colossal
49364,6525,2,The Pretender,Echoes_ Silence_ Patience & Grace,Foo Fighters,2007,The Pretender Echoes_ Silence_ Patience & Grace Foo Fighters
49364,8252,1,Ain't Misbehavin,Summertime,Sam Cooke,0,Ain't Misbehavin Summertime Sam Cooke
49364,8324,1,The Big Gundown,Invaders Must Die Remixes and Bonus Tracks,The Prodigy,2009,The Big Gundown Invaders Must Die Remixes and Bonus Tracks The Prodigy
49364,8582,2,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
28088,334,2,Losing Touch,Day & Age,The Killers,2008,Losing Touch Day & Age The Killers
28088,1225,1,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0,Jamaica Roots II(Agora E Sempre) Nova Bis-Natiruts Natiruts
28088,2850,1,Damn Girl,FutureSex/LoveSounds,Justin Timberlake;Justin Timberlake featuring will.i.am,2006,Damn Girl FutureSex/LoveSounds Justin Timberlake;Justin Timberlake featuring will.i.am
28088,3165,1,Mockingbird,R&B 2006,Eminem,2004,Mockingbird R&B 2006 Eminem
28088,4152,1,The Scientist,The Scientist,Coldplay,2002,The Scientist The Scientist Coldplay
28088,4639,1,Bulletproof,Bulletproof,La Roux,2009,Bulletproof Bulletproof La Roux
28088,4739,1,From Left To Right,Corymb,Boom Bip,2003,From Left To Right Corymb Boom Bip
28088,5757,1,My Paper Heart,Summerland,The All-American Rejects,2003,My Paper Heart Summerland The All-American Rejects
28088,6230,5,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0,Billionaire [feat. Bruno Mars]  (Explicit Album Version) Billionaire [feat. Bruno Mars] Travie McCoy
28088,7452,1,Teach Me How To Dougie,Teach Me How To Dougie,California Swag District,0,Teach Me How To Dougie Teach Me How To Dougie California Swag District
28088,7980,1,The Climb,Hannah Montana The Movie,Miley Cyrus,2009,The Climb Hannah Montana The Movie Miley Cyrus
28088,8772,3,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008,When I Grow Up When I Grow Up The Pussycat Dolls
28088,9095,1,Joe's Head,Youth And Young Manhood,Kings Of Leon,2003,Joe's Head Youth And Young Manhood Kings Of Leon
28088,9096,1,Unite (2009 Digital Remaster),Hello Nasty (Remastered Edition),Beastie Boys,0,Unite (2009 Digital Remaster) Hello Nasty (Remastered Edition) Beastie Boys
28088,9391,1,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),Victory,DJ Khaled,2010,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross) Victory DJ Khaled
28088,9847,1,He Can Only Hold Her,Back To Black,Amy Winehouse,2006,He Can Only Hold Her Back To Black Amy Winehouse
28088,9913,1,Romeo And Juliet,Sawdust,The Killers,2007,Romeo And Juliet Sawdust The Killers
48238,145,1,Fader,Fader,The Temper Trap,2009,Fader Fader The Temper Trap
48238,352,1,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0,Dog Days Are Over (Radio Edit) Now That's What I Call Music! 75 Florence + The Machine
48238,393,4,Nah!,Up!,Shania Twain,2002,Nah! Up! Shania Twain
48238,605,1,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0,Lucky (Album Version) We Sing.  We Dance.  We Steal Things. Jason Mraz & Colbie Caillat
48238,630,1,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002,'Till I Collapse The Eminem Show Eminem / Nate Dogg
48238,733,1,Naturally,Kiss & Tell,Selena Gomez & The Scene,2009,Naturally Kiss & Tell Selena Gomez & The Scene
48238,1141,1,Basic Space,Various Artists/Rough Trade Counter Culture 09,The xx,2009,Basic Space Various Artists/Rough Trade Counter Culture 09 The xx
48238,1334,2,Hey_ Soul Sister,Save Me_ San Francisco,Train,0,Hey_ Soul Sister Save Me_ San Francisco Train
48238,1664,2,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile) Mozart - Eine kleine Nachtmusik Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner
48238,1948,4,Monster,The Fame Monster,Lady GaGa,2009,Monster The Fame Monster Lady GaGa
48238,2019,1,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007,Oxford Comma (Album) Vampire Weekend Vampire Weekend
48238,2091,1,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008,Just Dance Just Dance Lady GaGa / Colby O'Donis
48238,2098,1,Down To Earth,My World,Justin Bieber,2009,Down To Earth My World Justin Bieber
48238,2686,2,Vanilla Twilight,Ocean Eyes,Owl City,2009,Vanilla Twilight Ocean Eyes Owl City
48238,2852,1,West One (Shine On Me),The Crack/Grin And Bear It,The Ruts,1980,West One (Shine On Me) The Crack/Grin And Bear It The Ruts
48238,3207,1,Black,Ten,Pearl Jam,1991,Black Ten Pearl Jam
48238,4289,5,Do You Remember,In Between Dreams,Jack Johnson,2005,Do You Remember In Between Dreams Jack Johnson
48238,4459,1,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0,Frisch und g'sund Musik mit Herz und Schwung Die Mooskirchner
48238,4554,4,Kryptonite,Total 90s,3 Doors Down,1997,Kryptonite Total 90s 3 Doors Down
48238,4811,1,Le Jardin d'Hiver,Smile,Jacky Terrasson,2002,Le Jardin d'Hiver Smile Jacky Terrasson
48238,5138,1,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007,What Goes Around...Comes Around What Goes Around... Comes Around Justin Timberlake
48238,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008,I Kissed A Girl One Of The Boys (iTunes Exclusive) Katy Perry
48238,5399,1,Strut (1993 Digital Remaster),The World Of Sheena Easton - The Singles,Sheena Easton,0,Strut (1993 Digital Remaster) The World Of Sheena Easton - The Singles Sheena Easton
48238,5645,1,Représente,Fat Come Back,Alliance Ethnik,1999,Représente Fat Come Back Alliance Ethnik
48238,5728,1,My Name Is,The Slim Shady LP,Eminem,1999,My Name Is The Slim Shady LP Eminem
48238,5943,1,You've Got The Love,Lungs,Florence + The Machine,2009,You've Got The Love Lungs Florence + The Machine
48238,6230,3,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0,Billionaire [feat. Bruno Mars]  (Explicit Album Version) Billionaire [feat. Bruno Mars] Travie McCoy
48238,6246,1,Canada,The End Is Here,Five Iron Frenzy,0,Canada The End Is Here Five Iron Frenzy
48238,6378,5,Sayonara-Nostalgia,Yuugata Generation,Base Ball Bear,2005,Sayonara-Nostalgia Yuugata Generation Base Ball Bear
48238,6451,1,Paradise City,Greatest Hits,Guns N' Roses,1987,Paradise City Greatest Hits Guns N' Roses
48238,6726,1,If I Ain't Got You,R&B Love Collection 08,Alicia Keys,2003,If I Ain't Got You R&B Love Collection 08 Alicia Keys
48238,6735,5,If It Means A Lot To You,Homesick [Special Edition],A Day To Remember,2009,If It Means A Lot To You Homesick [Special Edition] A Day To Remember
48238,7028,1,The Middle,Bleed American,Jimmy Eat World,2001,The Middle Bleed American Jimmy Eat World
48238,7402,1,Moar Ghosts 'n' Stuff,Ghosts 'n' Stuff,Deadmau5,0,Moar Ghosts 'n' Stuff Ghosts 'n' Stuff Deadmau5
48238,7636,1,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007,Skinny Love For Emma_ Forever Ago Bon Iver
48238,7796,1,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008,Love Story Het Beste Uit De Top 40 - 2009 Taylor Swift
48238,7875,1,Rain,Live In A Dive,Subhumans,1983,Rain Live In A Dive Subhumans
48238,7913,1,Invalid,Fermi Paradox,Tub Ring,2002,Invalid Fermi Paradox Tub Ring
48238,7921,1,Never Let You Go,My Worlds,Justin Bieber,2010,Never Let You Go My Worlds Justin Bieber
48238,7969,5,Savior,Appeal To Reason,Rise Against,2008,Savior Appeal To Reason Rise Against
48238,8029,1,I CAN'T GET STARTED,It's The Time,Ron Carter,0,I CAN'T GET STARTED It's The Time Ron Carter
48238,8099,1,Toxic,The Singles Collection,Britney Spears,2003,Toxic The Singles Collection Britney Spears
48238,8252,1,Ain't Misbehavin,Summertime,Sam Cooke,0,Ain't Misbehavin Summertime Sam Cooke
48238,8324,1,The Big Gundown,Invaders Must Die Remixes and Bonus Tracks,The Prodigy,2009,The Big Gundown Invaders Must Die Remixes and Bonus Tracks The Prodigy
48238,8483,1,Video Killed The Radio Star,Friends Reunited: Music Of The Year 1979,The Buggles,1979,Video Killed The Radio Star Friends Reunited: Music Of The Year 1979 The Buggles
48238,8494,1,Drops Of Jupiter,Drops Of Jupiter,Train,2001,Drops Of Jupiter Drops Of Jupiter Train
48238,8582,4,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
48238,9487,1,Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,2009,Heads Will Roll It's Blitz! Yeah Yeah Yeahs
48238,9708,1,A Beggar On A Beach Of Gold,Beggar On A Beach Of Gold,Mike And The Mechanics,1995,A Beggar On A Beach Of Gold Beggar On A Beach Of Gold Mike And The Mechanics
53272,52,1,Halo,Halo,Beyoncé,2008,Halo Halo Beyoncé
53272,97,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007,Harder Better Faster Stronger Discovery Daft Punk
53272,208,1,Uprising,Uprising,Muse,0,Uprising Uprising Muse
53272,317,1,Undo,Vespertine Live,Björk,2001,Undo Vespertine Live Björk
53272,352,2,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0,Dog Days Are Over (Radio Edit) Now That's What I Call Music! 75 Florence + The Machine
53272,605,2,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0,Lucky (Album Version) We Sing.  We Dance.  We Steal Things. Jason Mraz & Colbie Caillat
53272,614,1,You're The One,If There Was A Way,Dwight Yoakam,1990,You're The One If There Was A Way Dwight Yoakam
53272,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0,Sincerité Et Jalousie Simple Et Funky Alliance Ethnik
53272,861,1,Newjack,Justice,Justice,0,Newjack Justice Justice
53272,918,1,My Night With the Prostitute From Marseille,March of the Zapotec and Realpeople Holland,Beirut,2007,My Night With the Prostitute From Marseille March of the Zapotec and Realpeople Holland Beirut
53272,952,2,Bleed It Out [Live At Milton Keynes],Road To Revolution: Live At Milton Keynes,Linkin Park,2008,Bleed It Out [Live At Milton Keynes] Road To Revolution: Live At Milton Keynes Linkin Park
53272,1118,2,Clocks,A Rush Of Blood To The Head,Coldplay,2002,Clocks A Rush Of Blood To The Head Coldplay
53272,1262,1,Lights & Music,Lights & Music,Cut Copy,2008,Lights & Music Lights & Music Cut Copy
53272,1281,1,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008,Day 'N' Nite R&B Yearbook Kid Cudi Vs Crookers
53272,1286,1,Somebody To Love,My Worlds,Justin Bieber,2010,Somebody To Love My Worlds Justin Bieber
53272,1334,3,Hey_ Soul Sister,Save Me_ San Francisco,Train,0,Hey_ Soul Sister Save Me_ San Francisco Train
53272,1354,1,Breakeven,Now That's What I Call Music! 72,The Script,2008,Breakeven Now That's What I Call Music! 72 The Script
53272,1455,1,Grow Up and Blow Away,Grow Up and Blow Away,Metric,2001,Grow Up and Blow Away Grow Up and Blow Away Metric
53272,1461,1,Arcade Robot,Oi Oi oi,Boys Noize,2007,Arcade Robot Oi Oi oi Boys Noize
53272,1472,1,Neon Knights,The Looks,MSTRKRFT,2006,Neon Knights The Looks MSTRKRFT
53272,1571,1,Hold The Ladder,One Ten Hundred Thousand Million,Octopus Project,2005,Hold The Ladder One Ten Hundred Thousand Million Octopus Project
53272,1682,1,Tuxedo Hat,One Ten Hundred Thousand Million,Octopus Project,2005,Tuxedo Hat One Ten Hundred Thousand Million Octopus Project
53272,1818,4,Teenager,Modapop,Camera Obscura,0,Teenager Modapop Camera Obscura
53272,2091,1,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008,Just Dance Just Dance Lady GaGa / Colby O'Donis
53272,2115,1,Tive Sim,Nova Bis-Cartola,Cartola,1974,Tive Sim Nova Bis-Cartola Cartola
53272,2220,3,Sehr kosmisch,Musik von Harmonia,Harmonia,0,Sehr kosmisch Musik von Harmonia Harmonia
53272,2403,1,U Smile,My Worlds,Justin Bieber,2010,U Smile My Worlds Justin Bieber
53272,2610,1,Livin' On A Prayer,Cross Road,Bon Jovi,1986,Livin' On A Prayer Cross Road Bon Jovi
53272,2686,1,Vanilla Twilight,Ocean Eyes,Owl City,2009,Vanilla Twilight Ocean Eyes Owl City
53272,2701,1,Tron,Antidotes,Foals,2008,Tron Antidotes Foals
53272,2734,1,Love Me,My Worlds,Justin Bieber,2009,Love Me My Worlds Justin Bieber
53272,2747,2,Kut-Off,Skream!,Skream,2006,Kut-Off Skream! Skream
53272,2786,2,Tuesday Moon,Everything Is,Neutral Milk Hotel,1993,Tuesday Moon Everything Is Neutral Milk Hotel
53272,2852,2,West One (Shine On Me),The Crack/Grin And Bear It,The Ruts,1980,West One (Shine On Me) The Crack/Grin And Bear It The Ruts
53272,2926,1,Karma Police,OK Computer (Collector's Edition),Radiohead,1997,Karma Police OK Computer (Collector's Edition) Radiohead
53272,3003,3,Marshall Examines His Carcass,Identification Parade,Octopus Project,2002,Marshall Examines His Carcass Identification Parade Octopus Project
53272,3165,1,Mockingbird,R&B 2006,Eminem,2004,Mockingbird R&B 2006 Eminem
53272,3168,1,Waters Of Nazareth (album version),Justice,Justice,0,Waters Of Nazareth (album version) Justice Justice
53272,3207,1,Black,Ten,Pearl Jam,1991,Black Ten Pearl Jam
53272,3241,1,That Should Be Me,My Worlds,Justin Bieber,2010,That Should Be Me My Worlds Justin Bieber
53272,3548,1,Easy Love,The Looks,MSTRKRFT,2006,Easy Love The Looks MSTRKRFT
53272,3699,1,Hypnopaedia,Identification Parade,Octopus Project,2002,Hypnopaedia Identification Parade Octopus Project
53272,3870,1,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008,Ain't No Rest For The Wicked (Original Version) Cage The Elephant Cage The Elephant
53272,4152,3,The Scientist,The Scientist,Coldplay,2002,The Scientist The Scientist Coldplay
53272,4192,1,The Real Slim Shady,Curtain Call,Eminem,2000,The Real Slim Shady Curtain Call Eminem
53272,4232,1,Superfresh,Oi Oi oi,Boys Noize,2007,Superfresh Oi Oi oi Boys Noize
53272,4262,1,Oh!,Oi Oi oi REMIXED,Boys Noize,2007,Oh! Oi Oi oi REMIXED Boys Noize
53272,4284,3,The Only Exception (Album Version),The Only Exception,Paramore,0,The Only Exception (Album Version) The Only Exception Paramore
53272,4371,1,Simple,Clock EP,Simian Mobile Disco,2007,Simple Clock EP Simian Mobile Disco
53272,4448,3,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009,Fireflies Karaoke Monthly Vol. 2 (January 2010) Charttraxx Karaoke
53272,4554,1,Kryptonite,Total 90s,3 Doors Down,1997,Kryptonite Total 90s 3 Doors Down
53272,4636,1,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0,Sample Track 2 Dance & Hip Hop Breaks Simon Harris
53272,4639,2,Bulletproof,Bulletproof,La Roux,2009,Bulletproof Bulletproof La Roux
53272,4806,1,Who Can Compare,Let's Not Forget The Story,Foolish Things,2006,Who Can Compare Let's Not Forget The Story Foolish Things
53272,5221,1,What You Know,Tourist History,Two Door Cinema Club,2010,What You Know Tourist History Two Door Cinema Club
53272,5272,1,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009,Sexy Bitch Club Traxxx Summer Slammin'_ Vol. 3 DJ Dizzy
53272,5287,1,Frenchys,LP,Holy Fuck,2007,Frenchys LP Holy Fuck
53272,5291,1,Bring Me To Life,Fallen,Evanescence,2003,Bring Me To Life Fallen Evanescence
53272,5345,1,Colourful,Skins,Skream,2006,Colourful Skins Skream
53272,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008,I Kissed A Girl One Of The Boys (iTunes Exclusive) Katy Perry
